idx,t_rel_ns,t_abs_ns,x,y,z,yaw
242,4033333543,6183333655,-0.002318379426203405,9.909070999946042e-07,3.873157941564465e-06,5.482344722366462e-05
243,4050000211,6200000323,-0.0023241023007853764,1.6300741526566518e-07,3.956709668289138e-06,5.661533243682378e-05
244,4066666878,6216666990,-0.002330062348149412,6.466825899848611e-07,3.876723337950383e-06,5.3109653536935956e-05
245,4083333546,6233333658,-0.002337454385136451,-1.7930235901826497e-07,3.8139016245635196e-06,-1.2214059714793569e-05
246,4100000213,6250000325,-0.002343175024349199,9.001453330105198e-07,3.927252227295099e-06,-8.949588977058905e-06
247,4116666881,6266666993,-0.002349851339666689,7.885950570489614e-07,3.639781531500851e-06,-1.7940428877425616e-05
248,4133333549,6283333661,-0.002355573828284608,-2.7772306074825933e-07,4.140565676581346e-06,-1.1878187854638899e-05
249,4150000216,6300000328,-0.002362010244600867,9.217544526134787e-07,3.837814639319807e-06,5.493136459749422e-05
250,4166666884,6316666996,-0.0023679714620924593,-2.5080913587182092e-08,4.055853717424323e-06,5.51174148688589e-05
251,4183333551,6333333663,-0.0023746464994054846,9.3625170953759e-07,3.7981833891405826e-06,-1.4956126359160073e-05
252,4200000219,6350000331,-0.002380369506199494,-1.3006639971384447e-07,3.9711423974831285e-06,5.7302022510196806e-05
253,4216666886,6366666998,-0.002386566746126365,9.499283546708823e-07,4.234258136198525e-06,5.85226042426815e-05
254,4233333554,6383333666,-0.0023930049259610034,8.381045502504666e-07,3.7675968743593843e-06,5.044154237668325e-05
255,4250000221,6400000333,-0.0023989658327032773,-2.27940034426559e-07,4.2687578745367995e-06,5.7140242549603935e-05
256,4266666889,6416667001,-0.002405163713127888,9.712639438727598e-07,4.0401356950733286e-06,5.520385516318286e-05
257,4283333556,6433333668,-0.0024118406932782475,3.8287682546977217e-07,3.6781601386718655e-06,-1.863783816650138e-05
258,4300000224,6450000336,-0.00241780095874111,-2.0633091637737942e-07,4.2389248568775e-06,5.87633717097283e-05
259,4316666891,6466667003,-0.002424476184481804,7.550017098549513e-07,3.862045387961776e-06,5.277716973303727e-05
260,4333333559,6483333671,-0.0024301983570143753,4.631122689924961e-08,4.303224323510452e-06,5.450662064019284e-05
261,4350000227,6500000339,-0.0024366353910565863,7.68951897042669e-07,3.955770710799692e-06,-1.4500873272421147e-05
262,4366666894,6516667006,-0.0024435508273295023,-5.758011431639867e-08,3.743183861429012e-06,-1.2575512044915485e-05
263,4383333562,6533333674,-0.002448556386933784,6.634193411796132e-07,4.004415963875637e-06,-1.0025111678789217e-05
264,4400000229,6550000341,-0.002454993539524959,7.9001394652079e-07,4.014590838420536e-06,-1.2284601072935407e-05
265,4416666897,6566667009,-0.0024619081696442536,4.4031877527248273e-07,3.965915705131059e-06,-1.1878254820366182e-05
266,4433333564,6583333676,-0.002467629719114844,6.853019888529845e-07,4.109070084524235e-06,5.787409165903789e-05
267,4450000232,6600000344,-0.0024738284771351226,8.116230614624114e-07,4.103966961393218e-06,-1.2188896869128014e-05
268,4466666899,6616667011,-0.0024800274380278146,6.995257107146766e-07,4.14356769214308e-06,4.977601213986858e-05
269,4483333567,6633333679,-0.002486466240924434,-3.659717902419422e-07,3.9749309864594385e-06,-1.2288918390219315e-05
270,4500000234,6650000346,-0.0024926638440435707,3.5639533007815487e-07,4.26784964954866e-06,5.7923574213142354e-05
271,4516666902,6666667014,-0.0024988625686200054,8.403440421904385e-07,4.024327605937849e-06,4.826045772350917e-05
272,4533333569,6683333681,-0.0025050628075171614,-3.4463620764362624e-07,4.034127969177204e-06,-1.187773614505042e-05
273,4550000237,6700000349,-0.0025112606833874148,7.353585572291102e-07,3.894912858259661e-06,-9.370270711690046e-06
274,4566666904,6716667016,-0.002517458970338522,8.616796220696409e-07,4.187832586708598e-06,-1.4075470366657058e-05
275,4583333572,6733333684,-0.0025238972216152073,1.5380975207009266e-07,4.108602097283113e-06,5.648786226333477e-05
276,4600000240,6750000352,-0.002529618125252029,7.564205950538866e-07,4.400767263250439e-06,5.684436808340086e-05
277,4616666907,6766667019,-0.0025362944405695185,6.448703190923279e-07,4.113296567456191e-06,-1.8969333839514136e-05
278,4633333575,6783333687,-0.00254273280505914,-1.8220876239157811e-07,4.048967433681647e-06,-1.2724989662857155e-05
279,4650000242,6800000354,-0.0025486918958400875,5.398848232545451e-07,4.401113811989938e-06,5.855734901714843e-05
280,4666666910,6816667022,-0.0025546524613802124,1.0235600065195268e-06,3.993302344913234e-06,-1.9886462306845e-05
281,4683333577,6833333689,-0.0025606139242967773,-2.809029956879874e-07,4.315650060286563e-06,-1.2863776390702846e-05
282,4700000245,6850000357,-0.002567288839288152,5.612204120679783e-07,4.22189251344374e-06,-1.0931501950849969e-05
283,4716666912,6866667024,-0.0025732491411858747,9.256863776334848e-07,4.067400683281939e-06,-1.9151139399268672e-05
284,4733333580,6883333692,-0.002579448216073173,9.833374865692544e-08,4.554036969833391e-06,5.579459855633222e-05
285,4750000247,6900000359,-0.0025868388945049854,7.028593374660971e-07,4.312398988635239e-06,-1.6414863509740925e-06
286,4766666915,6916667027,-0.0025927991682948917,9.48116089216577e-07,4.262215369598364e-06,4.392051322743916e-05
287,4783333582,6933333694,-0.0025985228725839433,-3.5662043523467775e-07,4.166954237662839e-06,-8.40210754504559e-05
288,4800000250,6950000362,-0.0026040051407792545,7.225537244508021e-07,4.250125700139501e-06,-1.123984423169512e-05
289,4816666918,6966667030,-0.0026102046342927794,3.720379557841337e-07,4.125814288664275e-06,5.022180871497569e-05
290,4833333585,6983333697,-0.002616880417771107,-9.713996900295772e-08,4.434389935245765e-06,5.6882541913493316e-05
291,4850000253,7000000365,-0.0026228397858575297,1.1017904746223875e-06,4.264995471001365e-06,5.310889937637334e-05
292,4866666920,7016667032,-0.0026290398553261178,-2.023989913573733e-07,4.468510900839632e-06,5.291515297552426e-05
293,4883333588,7033333700,-0.0026354766067268253,5.202416741247079e-07,4.299870999076844e-06,5.205233323966746e-05
294,4900000255,7050000367,-0.00264191430182922,5.079022165564885e-08,4.399453794455446e-06,5.005659065114492e-05
295,4916666923,7066667035,-0.002647875037579583,5.762855432186028e-08,4.230061460930477e-06,-1.706865425906879e-05
296,4933333590,7083333702,-0.0026543122798302356,6.5013947790234e-08,4.270038833705316e-06,-1.1012165572764748e-05
297,4950000258,7100000370,-0.002660271752020878,9.063167530780563e-07,4.294359862203714e-06,-1.2150792583206605e-05
298,4966666925,7116667037,-0.00266718642924709,5.566215826066387e-07,4.215882443756241e-06,-1.4042823281199096e-05
299,4983333593,7133333705,-0.002673385574013093,3.2531502153988e-07,4.225681102420051e-06,-1.2695662254631383e-05
300,5000000260,7150000372,-0.00267958406839097,3.324268764498316e-07,4.473897616203937e-06,5.567390390589562e-05
301,5016666928,7166667040,-0.002685067463379608,6.96345774609614e-07,4.363355503585288e-06,-1.844644058149379e-05
302,5033333595,7183333707,-0.0026917439869055385,-1.3045977802698994e-07,4.463315793276641e-06,-1.4437091462677595e-05
303,5050000263,7200000375,-0.0026981805969854946,5.921808851244223e-07,4.384082746987839e-06,5.2559508960973155e-05
304,5066666931,7216667043,-0.0027041414322857217,1.2218236602652873e-07,4.497812974751599e-06,5.425354506766973e-05
305,5083333598,7233333710,-0.0027103398742206524,6.06131073477475e-07,4.43310464208876e-06,4.979271403668684e-05
306,5100000266,7250000378,-0.0027170167464941053,-3.3988368675903906e-07,4.398954861641076e-06,5.467034438588523e-05
307,5116666933,7266667045,-0.0027232140996339116,6.209018561413294e-07,4.676971956007413e-06,5.777026347826719e-05
308,5133333601,7283333713,-0.002729413121296593,8.664321464502314e-07,4.418549195961492e-06,-1.9505366875623496e-05
309,5150000268,7300000380,-0.0027356130395540437,-8.012968196889653e-08,4.458151418214955e-06,5.470043731947193e-05
310,5166666936,7316667048,-0.0027413342774936433,6.416903798797072e-07,4.452293519530381e-06,-1.04236996294513e-05
311,5183333603,7333333715,-0.0027480098808713464,1.006976945582688e-06,4.269129969501345e-06,-2.0735446557811403e-05
312,5200000271,7350000383,-0.0027537326711298696,-1.785503805913319e-07,4.665606329600801e-06,-1.3308546594115e-05
313,5216666938,7366667050,-0.0027601692903185403,7.825087094132451e-07,4.407559146220139e-06,-1.58727394114874e-05
314,5233333606,7383333718,-0.0027663689069353866,-4.484391062908344e-08,4.551469153454645e-06,-1.591579180320558e-05
315,5250000273,7400000385,-0.002772805696334297,4.39378328776723e-07,4.531841103625719e-06,-1.1979020397768156e-05
316,5266666941,7416667053,-0.0027790043738038137,9.23327040112117e-07,4.318121345172905e-06,-1.9188364995719826e-05
317,5283333609,7433333721,-0.0027852037928842764,-1.42444009890934e-07,4.76005463013125e-06,5.395953869133032e-05
318,5300000276,7450000388,-0.0027914018100752814,9.375507573124713e-07,4.5314326637397214e-06,-1.75024304817684e-05
319,5316666944,7466667056,-0.0027976015771215947,3.486165664539769e-07,4.4071216784083815e-06,-2.0367250734360093e-05
320,5333333611,7483333723,-0.0028035620826734006,-1.2138195808214414e-07,4.729467902278109e-06,5.725935309931033e-05
321,5350000279,7500000391,-0.002809760283737717,8.394035988022378e-07,4.471043863800528e-06,-1.8508620925148212e-05
322,5366666946,7516667058,-0.0028161984787987704,-1.0688469882736435e-07,4.600429796624898e-06,-1.7202907319567486e-05
323,5383333614,7533333726,-0.002823112425086095,1.3946618540389495e-07,4.551753597975704e-06,5.7812526723677554e-05
324,5400000281,7550000393,-0.0028288333287229163,7.420770283876888e-07,4.843918763943028e-06,-1.4943873642414528e-05
325,5416666949,7566667061,-0.002835033038771926,5.107704766436062e-07,4.496090000710893e-06,4.6653325543167465e-05
326,5433333616,7583333728,-0.002841470932192375,-3.1630861260919615e-07,4.7297837185163035e-06,-1.343579103553079e-05
327,5450000284,7600000396,-0.002847668789063527,8.828953653016783e-07,4.51606268163183e-06,5.045577701111463e-05
328,5466666951,7616667063,-0.002853391447110014,-6.421353634984605e-08,4.823131760113413e-06,5.266627851434298e-05
329,5483333619,7633333731,-0.002859828104296887,6.584271275784558e-07,4.714096428666615e-06,5.0737353876338245e-05
330,5500000286,7650000398,-0.002866266251469353,3.0818489591643075e-07,4.4411504464983315e-06,4.774172918144441e-05
331,5516666954,7666667066,-0.002872465038379119,-4.2330884403581745e-08,4.763873312393036e-06,-1.2339450186547966e-05
332,5533333622,7683333734,-0.002878663074569225,9.184546697616865e-07,4.60975727196844e-06,4.78030251238503e-05
333,5550000289,7700000401,-0.002884624706914358,-2.6679911630013236e-07,4.738389920742856e-06,-1.5852589284250845e-05
334,5566666957,7716667069,-0.002891061043461526,6.942599690431069e-07,4.659156448310168e-06,5.0877074219837566e-05
335,5583333624,7733333736,-0.002897499059203625,-1.3609904840889076e-08,4.728937384674661e-06,5.2541569793137305e-05
336,5600000292,7750000404,-0.002903220594229472,4.69791735204333e-07,4.708178769554976e-06,5.6538814628772973e-05
337,5616666959,7766667071,-0.0029096575629473354,7.155955508645332e-07,4.748155716185928e-06,5.3046491613710366e-05
338,5633333627,7783333739,-0.0029156184825710105,6.032246732117208e-07,4.5489613105749054e-06,-2.0412609720232125e-05
339,5650000294,7800000406,-0.0029220558008180666,1.3377321452754511e-07,4.8869623872174715e-06,-1.414453377470206e-05
340,5666666962,7816667074,-0.00292849283030592,7.372046712443817e-07,4.628915843052641e-06,-1.8412289713738916e-05
341,5683333629,7833333741,-0.002934930407641021,2.677532168330986e-07,4.803004351326231e-06,5.168153979115916e-05
342,5700000297,7850000409,-0.002940652098432363,5.127364327442701e-07,4.856751875245422e-06,-1.890073086690186e-05
343,5716666964,7866667076,-0.002947328432748954,2.8197694374457337e-07,4.643787105418105e-06,-2.025987653792352e-05
344,5733333632,7883333744,-0.002952573462056183,1.6878545624316648e-07,4.845792984149262e-06,-1.3404681699396689e-05
345,5750000300,7900000412,-0.0029590101762403597,5.337984810570561e-07,4.96027543060326e-06,-1.587737793364576e-05
346,5766666967,7916667079,-0.002965924377061371,6.60940156134626e-07,4.83709373213102e-06,-8.675420927751e-06
347,5783333635,7933333747,-0.0029728385072220064,7.88081830046862e-07,4.758615461395776e-06,-1.1763855840211172e-05
348,5800000302,7950000414,-0.0029776068697090945,7.935524924507606e-07,4.766152563334178e-06,3.7862011308058335e-05
349,5816666970,7966667082,-0.0029842836432143554,-2.7167148276611475e-07,4.881014421748413e-06,-1.5927001478426995e-05
350,5833333637,7983333749,-0.002990004753496276,8.077762170315664e-07,4.696342172900038e-06,-2.0307617959900025e-05
351,5850000305,8000000417,-0.0029964421804019098,9.990633343645006e-08,5.138651673739474e-06,4.883796269838956e-05
352,5866666972,8016667084,-0.003002402647173843,4.643723017210704e-07,4.879851845524689e-06,4.8201006323912634e-05
353,5883333640,8033333752,-0.0030090786236341973,1.1440359346811991e-07,4.979811282928268e-06,-1.6941500749506665e-05
354,5900000307,8050000419,-0.003015277140783862,7.175615155109825e-07,4.780992453982507e-06,-2.1245315925211187e-05
355,5916666975,8066667087,-0.003021476502867021,9.4181046223434e-09,4.9994079610400565e-06,5.110105883130205e-05
356,5933333642,8083333754,-0.0030269591904702295,9.69383057873248e-07,4.903765925640691e-06,-1.9831273205816955e-05
357,5950000310,8100000422,-0.003033874442869834,2.620602568332037e-07,4.720981148356063e-06,4.5903573379256595e-05
358,5966666977,8116667089,-0.0030400728620329776,1.4996289715123845e-07,5.103308158422873e-06,5.387193022803325e-05
359,5983333645,8133333757,-0.003046748422858121,6.344586755039122e-07,4.8605398250059015e-06,-1.7111505901924874e-05
360,6000000313,8150000425,-0.0030529473601973544,5.223613243677326e-07,4.9150416983347625e-06,4.9122175605141446e-05
361,6016666980,8166667092,-0.003059146368196963,4.102639743968878e-07,4.924840143926628e-06,5.200896532878557e-05
362,6033333648,8183333760,-0.0030651064816670168,7.747299368548359e-07,4.8895574543968085e-06,-1.6875055605340343e-05
363,6050000315,8200000427,-0.0030717822035936843,5.439704377555748e-07,5.064022391623434e-06,-1.824768137118737e-05
364,6066666983,8216667095,-0.0030777430480026253,3.1239034551084556e-07,4.998938482295334e-06,5.1257217624953066e-05
365,6083333650,8233333762,-0.0030839417254721426,7.963390568462395e-07,4.785218723842519e-06,-2.2557176278464737e-05
366,6100000318,8250000430,-0.0030899026648765903,-3.1287100589176676e-08,5.092664444349078e-06,-1.7147477890253852e-05
367,6116666985,8266667097,-0.0030963391898514267,9.297719878616211e-07,4.894221831284409e-06,4.826879528106184e-05
368,6133333653,8283333765,-0.0031025385048276686,2.2162857619609268e-07,5.142439623499954e-06,-1.9051631499951843e-05
369,6150000320,8300000432,-0.003108498688958098,5.860945398193752e-07,5.0624535062331415e-06,4.716942656119812e-05
370,6166666988,8316667100,-0.0031149364873830415,3.550615157572602e-07,4.923617594203894e-06,-2.2283717914857912e-05
371,6183333655,8333333767,-0.003120896997489205,4.2722046477211216e-09,5.156556749527693e-06,-1.604004366526437e-05
372,6200000323,8350000435,-0.0031273334753571243,9.653312923216293e-07,4.987916421621018e-06,-2.216444118140506e-05
373,6216666991,8366667103,-0.003133295201916092,-2.199224921864099e-07,5.056944500079443e-06,-1.9085963750655182e-05
374,6233333658,8383333770,-0.0031399702536738603,5.029917044736423e-07,4.9631871663085635e-06,5.434390176954344e-05
375,6250000326,8400000438,-0.0031456912614149027,7.479749091199135e-07,5.449067825018687e-06,4.870287559357293e-05
376,6266666993,8416667105,-0.0031521296676754124,3.9773268173078147e-07,5.0122092744814286e-06,-2.445223288031604e-05
377,6283333661,8433333773,-0.003157851688996846,4.6669836335712834e-08,5.2894750024453e-06,5.160294408377837e-05
378,6300000328,8450000440,-0.0031640498383998877,8.882461790166232e-07,5.150260317671644e-06,-2.2275903597972358e-05
379,6316666996,8466667108,-0.003170011145550958,-1.7779839905684028e-07,5.398101894006098e-06,-1.9952874975721798e-05
380,6333333663,8483333775,-0.0020978324416942138,9.44016136993151e-06,3.673562848451478e-06,0.00010557995049945552
381,6350000331,8500000443,0.00015852205719040828,-2.3189277273044474e-05,2.751907276101431e-09,5.448328933672679e-05
382,6366666998,8516667110,0.0035989565423294578,2.6030947952096756e-05,-5.465164456525928e-06,0.0001513169835347771
383,6383333666,8533333778,0.008210171231987225,-5.485482563975449e-06,-1.2858180008283556e-05,0.00021269262635733715
384,6400000333,8550000445,0.013962981806343044,4.9613539640026215e-06,-2.1891742540841122e-05,0.00028478414676058177
385,6416667001,8566667113,0.020770785147693264,7.164462969971172e-06,-3.219054545639266e-05,0.0003692791129618405
